active_months_L5M,avg_L1M_value,avg_L3M_value,avg_L5M_items_log,avg_L5M_skus,avg_L5M_value,avg_gap_L5M,avg_items_per_cat_L3M,avg_items_per_cat_L5M,cancel_rate_L5M,cnt_L1M_orders,cnt_L3M_orders,cv_L5M_value,global_cancel_val_ratio,recency_days,spend_velocity,std_L1M_value,std_L3M_value,sum_L1M_items_log,sum_L1M_value,sum_L3M_items_log,sum_L3M_value,tenure_days,label,snapshot_date
3,0.0,456.4,41.01990021113389,24.0,357.7833333333333,45.5,4.999000199960007,4.189725307807076,0.0,0.0,1.0,0.468240053017257,0.0004825629608224,44,0.0,0.0,0.0,0.0,0.0,43.34377199998749,456.4,304,1,2010-12-31
4,85.425,100.269,15.637712024243482,6.230769230769231,147.20615384615382,7.083333333333333,1.678949883118086,1.9605641880942524,0.3845858010922237,4.0,10.0,1.452681937428759,0.0529242249790135,17,1.0223498788259582,122.37723467486374,158.4912065173754,44.50115793567224,341.7,102.37732318284706,1002.69,395,1,2010-12-31
3,303.15000000000003,240.9175,37.47801706149505,19.6,267.70400000000006,28.5,3.623719444764183,4.048831823777851,0.1999600079984003,1.0,4.0,0.5805084922438968,0.0101770520962888,16,0.9437359261988024,0.0,165.58236286412475,35.56214752319982,303.15000000000003,117.27766949328657,963.67,393,0,2010-12-31
4,0.0,585.575,47.49464831515,25.166666666666668,387.28333333333336,18.0,5.054852656867007,3.702985312724015,0.4999166805532411,0.0,4.0,1.3484570634779174,0.0073939835537671,51,0.0,0.0,545.2085571901209,0.0,0.0,284.9678898909,2342.3,337,1,2010-12-31
3,0.0,187.56,15.087096622514752,10.666666666666666,119.93666666666668,17.4,2.7994401119776047,2.9656030114741814,0.166638893517747,0.0,2.0,0.6254814803038921,0.0203520149856174,65,0.0,0.0,21.10006635060659,0.0,0.0,45.49554370314332,375.12,152,0,2010-12-31
2,0.0,120.33,21.48915794651848,19.33333333333333,120.33,24.0,3.457623427837826,3.457623427837826,0.3332222592469177,0.0,3.0,1.012663799579612,0.0248099922396072,37,0.0,0.0,121.85484766721429,0.0,0.0,64.46747383955544,360.99,394,0,2010-12-31
3,0.0,801.6,15.01910746325494,3.25,542.85,22.666666666666668,2.4987506246876565,1.9986260615945777,0.0,0.0,2.0,0.6163728908385557,0.0,70,0.0,0.0,233.3452377915607,0.0,0.0,45.50784185133735,1603.2,323,1,2010-12-31
3,0.0,235.6025,22.413189778312237,11.0,215.566,26.25,2.299377819549376,2.1894147775090333,0.1999600079984003,0.0,4.0,0.6854219178672578,0.0272394524992197,37,0.0,0.0,162.57937658776612,0.0,0.0,99.96698829472764,942.41,388,0,2010-12-31
4,0.0,76.8375,12.162354177573492,6.375,91.09,10.142857142857142,2.0987477274293886,1.7434705992599313,0.3749531308586427,0.0,4.0,1.887372264540784,0.0443131630275298,57,0.0,0.0,159.5527414106905,0.0,0.0,42.3005516724418,307.35,395,0,2010-12-31
3,197.8,288.185,30.757635300910056,20.666666666666668,229.1233333333333,55.0,4.4873728491806615,3.991082149328837,0.0,1.0,2.0,0.5957790209096894,0.0,23,1.029546992383365,0.0,127.8236928350922,20.916408632371947,197.8,80.31487803661328,576.37,184,0,2010-12-31
3,0.0,1428.8200000000002,132.4207853561251,50.66666666666666,1113.996666666667,45.5,7.91556612830495,7.276710807749597,0.0,0.0,2.0,0.6310164477018684,0.0,37,0.0,0.0,627.3734205399525,0.0,0.0,302.7694108086622,2857.6400000000003,394,0,2010-12-31
2,0.0,253.53666666666663,24.970457566259046,12.0,253.53666666666663,23.0,2.355025334415433,2.355025334415433,0.3332222592469177,0.0,3.0,0.9666462340907476,0.0139884426522087,31,0.0,0.0,245.08123068348857,0.0,0.0,74.91137269877714,760.61,248,0,2010-12-31
2,0.0,319.6725,30.70251879558724,15.25,319.6725,14.0,2.828244305559597,2.828244305559597,0.2499375156210947,0.0,4.0,1.2998575941472337,0.0182450225802336,37,0.0,0.0,415.5300266226257,0.0,0.0,122.81007518234895,1278.69,303,0,2010-12-31
2,0.0,539.425,78.08981269603824,31.0,539.425,36.0,5.484719368081818,5.484719368081818,0.0,0.0,2.0,0.2127379094051173,0.0,43,0.0,0.0,114.7563595187648,0.0,0.0,156.17962539207647,1078.85,161,0,2010-12-31
4,177.66,262.62000000000006,40.358490744255256,22.25,404.19375,17.428571428571427,6.2463488623295405,5.858220386477623,0.2499687539057618,1.0,6.0,0.971779774456328,0.0295982717598521,19,0.3382453735435228,0.0,259.695993885158,22.79289375717792,177.66,164.45156604860088,1575.7200000000005,385,0,2010-12-31
5,911.2533333333334,1477.1175,53.38780513419715,12.75,1249.84,9.333333333333334,3.1865123944404137,2.7729930844935824,0.1249921879882507,3.0,8.0,0.8508403081003848,0.028417364361166,11,0.6940273878009028,989.9157477954036,1111.3573452539918,182.3201155961657,2733.76,504.290880431025,11816.94,392,1,2010-12-31
4,94.856,290.5314285714286,39.64906169199359,18.9,327.563,14.88888888888889,2.443734580462684,2.722966835853984,0.2999700029997,5.0,7.0,1.1126872848754326,0.0052771800863132,18,0.6996243337332574,135.89389769228052,381.987755058046,74.42870365336609,474.28,242.23825598638985,2033.72,295,1,2010-12-31
2,0.0,0.0,10.692990749723034,6.0,78.94749999999999,11.0,0.0,1.9324361716129947,0.4998750312421894,0.0,0.0,1.1925775962396927,0.0078544476595316,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,0,2010-12-31
2,0.0,239.15,20.880030972728413,8.25,343.25,9.666666666666666,2.12415661701766,2.311761727373208,0.0,0.0,2.0,0.802586064448991,0.0,77,0.0,0.0,139.3707465718685,0.0,0.0,28.65239115045886,478.3,303,0,2010-12-31
2,0.0,191.21666666666667,23.074688130698604,11.0,191.21666666666667,11.5,3.065487318861532,3.065487318861532,0.0,0.0,3.0,1.0666015973222935,0.0,49,0.0,0.0,203.95306870290852,0.0,0.0,69.22406439209581,573.65,268,0,2010-12-31
4,0.0,165.77499999999998,18.787550607740226,9.75,181.2025,31.0,3.248625603892489,4.039924389687862,0.0,0.0,2.0,0.2061361234009704,0.0,44,0.0,0.0,53.28049596240636,0.0,0.0,28.160391977543128,331.54999999999995,387,0,2010-12-31
2,0.0,130.335,32.54241496278825,27.0,132.022,8.5,3.999000570918868,3.843440156909176,0.3999200159968006,0.0,2.0,1.4113885874369518,0.0214073371299633,82,0.0,0.0,188.493454660898,0.0,0.0,60.38798016957891,260.67,390,0,2010-12-31
3,201.6,286.15,18.16884500305715,6.0,286.15,14.666666666666666,3.122980745132682,3.122980745132682,0.0,1.0,4.0,0.4191342721203953,0.0,30,0.5283941988467588,0.0,119.93569110152325,4.394449154672439,201.6,72.6753800122286,1144.6,395,0,2010-12-31
2,0.0,217.2075,8.869306901302187,2.5,217.2075,13.0,1.4990007493755622,1.4990007493755622,0.2499375156210947,0.0,4.0,0.8061650127693011,0.0210695212281706,31,0.0,0.0,175.10589317610072,0.0,0.0,35.477227605208746,868.8299999999999,274,1,2010-12-31
4,283.6000000000001,372.12428571428575,30.669570892477708,14.375,384.71125,12.142857142857142,2.610909350992699,3.195129884375432,0.1249843769528809,3.0,7.0,0.8075146575114974,0.0036829162025381,15,0.9798569602321806,109.72018957329598,333.34133446349665,43.87846221160687,850.8000000000002,163.4405446824737,2604.8700000000003,381,0,2010-12-31
3,359.42499999999995,507.892,35.14703351464817,13.2,507.892,14.5,2.9259670700902154,2.9259670700902154,0.0,2.0,5.0,0.3493203236719596,0.0083349799004411,23,0.8492159750498136,4.2779960261786005,177.41734715072255,58.70818228558689,718.8499999999999,175.73516757324086,2539.46,395,1,2010-12-31
3,0.0,146.82500000000002,46.38450652429191,12.0,1163.3766666666668,23.5,1.4985014985014988,2.570205112699042,0.3332222592469177,0.0,2.0,1.5194420992628197,0.0028427913525429,45,0.0,0.0,221.713331241042,0.0,0.0,5.783825182329737,293.65000000000003,92,0,2010-12-31
5,348.18,368.48083333333335,21.960913859828626,8.96551724137931,384.1124137931034,4.142857142857143,2.7975319361284043,2.8839360329028856,0.1724078480052412,7.0,24.0,0.8134895090850655,0.0078796456006107,15,0.8267933429373305,255.4077119691833,318.8004903836263,150.1532869227963,2437.26,515.3242149706958,8843.54,395,1,2010-12-31
4,160.3,182.875,15.828096582298334,8.222222222222221,152.04888888888888,12.375,3.3315150985822486,2.852328485788444,0.4443950672147539,2.0,4.0,1.2147717783109178,0.0036119578775802,17,1.3148325358851676,229.1025971044414,218.92133099966907,23.193921014800583,320.6,56.30848563631004,731.5,380,1,2010-12-31
2,0.0,177.60000000000002,28.51464779158949,20.5,260.52,14.0,0.9990009990009991,2.9991880385581173,0.0,0.0,1.0,0.4501233627691319,0.0,79,0.0,0.0,0.0,0.0,0.0,4.574710978503383,177.60000000000002,387,0,2010-12-31
5,446.5290909090909,600.4778947368421,17.559915594493827,4.791666666666667,509.1091666666666,5.217391304347826,1.267790640203896,1.2904005836318218,0.1249947918836715,11.0,19.0,1.2738633939701558,0.011222470599164,8,1.2915554979016712,598.4119278466054,694.8024352255262,159.7203979590992,4911.82,363.3993467567596,11409.08,394,1,2010-12-31
2,0.0,0.0,19.0696196449242,15.5,130.19,35.0,0.0,2.849471765370305,0.0,0.0,0.0,0.1690221523033494,0.0090627105370254,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,1,2010-12-31
2,0.0,48.150000000000006,7.681671459576198,3.5,108.5975,5.333333333333333,0.9995002498750624,1.748751092711954,0.2499375156210947,0.0,1.0,1.73810417221402,0.029165856503986,91,0.0,0.0,0.0,0.0,0.0,3.258096538021482,48.150000000000006,107,1,2010-12-31
2,0.0,115.25,12.137258452712253,7.5,135.6225,10.666666666666666,2.165611795735088,2.082569849238306,0.0,0.0,2.0,0.7538898491761521,0.0,85,0.0,0.0,134.98668452851192,0.0,0.0,17.79819480238002,230.5,117,0,2010-12-31
2,230.4,286.76666666666665,27.393380237172995,10.0,286.76666666666665,8.0,2.9654573498428416,2.9654573498428416,0.3332222592469177,1.0,3.0,1.163106917075729,0.0047954102169731,24,0.8034406602348019,0.0,333.541456693667,20.48025832833037,230.4,82.18014071151899,860.3,393,0,2010-12-31
2,0.0,201.975,16.934975443562212,6.0,201.975,16.0,2.6232203187964247,2.6232203187964247,0.0,0.0,2.0,0.086648378195266,0.0,45,0.0,0.0,17.50089283436705,0.0,0.0,33.869950887124425,403.95,294,0,2010-12-31
5,862.92,724.535625,28.229405820790785,9.846153846153848,695.7492307692307,5.08,2.521582415042692,2.474488912354857,0.192300296142456,4.0,16.0,1.32857962125869,0.0468503551964913,21,0.8932480028155965,1886.414152618666,987.056454616241,141.3808854755909,3451.68,462.3291477011617,11592.57,388,1,2010-12-31
2,0.0,0.0,23.043550222387324,10.6,173.426,12.25,0.0,2.7324115478616537,0.3999200159968006,0.0,0.0,0.9885842011267494,0.3611604611693985,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0,2010-12-31
5,-117.45,1014.29,63.74147132940927,20.83333333333333,1335.5483333333334,26.2,3.276676664445369,3.647535121632121,0.166638893517747,1.0,3.0,0.7049036606667848,0.0095587142465598,17,-0.1157952853720336,0.0,1019.0413398385758,0.0,-117.45,145.16868321084945,3042.87,318,0,2010-12-31
3,0.0,286.45,51.06445086337171,23.0,349.28000000000003,34.0,3.2492190350269183,3.546901153570772,0.3332222592469177,0.0,2.0,1.3643517938006378,0.0578104150592385,53,0.0,0.0,656.1243822629974,0.0,0.0,85.20213966633928,572.9,322,1,2010-12-31
3,0.0,153.11666666666665,12.31325691337128,6.0,161.3375,27.0,1.4161773006759963,1.3745548700333656,0.2499375156210947,0.0,3.0,1.054722317111666,0.0256216499228565,36,0.0,0.0,207.43645010781816,0.0,0.0,36.44366415651686,459.35,294,0,2010-12-31
2,0.0,200.84,21.63950842494456,11.0,200.84,7.5,2.210600517218122,2.210600517218122,0.3332222592469177,0.0,3.0,0.9444897574204218,0.0287731051258037,56,0.0,0.0,189.69226737007492,0.0,0.0,64.91852527483368,602.52,71,0,2010-12-31
4,310.57,430.085,39.50321460655543,20.2,312.15,27.75,3.8803583681156217,3.5788544939992093,0.0,1.0,2.0,0.4696660106395395,0.0111170966688366,23,1.0831696060081146,0.0,169.01973390702048,40.55580122053616,310.57,95.37928610510988,860.1700000000001,318,1,2010-12-31
2,411.4,427.065,60.91087114473552,27.0,427.065,39.0,4.1660199422554935,4.1660199422554935,0.0,1.0,2.0,0.0518740790757741,0.0,17,1.4449791015419198,0.0,22.15365545457456,60.30035776524934,411.4,121.82174228947105,854.13,56,0,2010-12-31
2,0.0,465.4,59.02124853336206,29.33333333333333,465.4,18.5,5.776099494739591,5.776099494739591,0.3332222592469177,0.0,3.0,1.0153550836507967,0.0132031929980619,54,0.0,0.0,472.5472712861645,0.0,0.0,177.06374560008618,1396.2,281,0,2010-12-31
4,193.24666666666667,248.85142857142856,12.487868486170436,4.666666666666667,272.36777777777775,12.375,1.2400309038984887,1.3051164088347569,0.1110987668036884,3.0,7.0,0.5025477728977423,0.0094062659283456,8,0.9984270591747229,193.1341878936335,147.0811352540463,32.9013202075531,579.74,81.28958553164591,1741.96,357,1,2010-12-31
2,0.0,0.0,6.7787324773204,3.0,96.14,31.0,0.0,2.4977521229395294,0.0,0.0,0.0,0.1829897412750158,0.0770373083522774,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,0,2010-12-31
4,0.0,89.225,28.524275644989974,17.666666666666668,130.39333333333337,19.0,2.4491105774849027,3.4379950647655284,0.166638893517747,0.0,4.0,0.8443615850151315,0.0038964503337459,50,0.0,0.0,113.81597354208824,0.0,0.0,71.21094774887128,356.9,228,0,2010-12-31
4,323.62,691.5150000000001,118.96766339637782,76.25,688.4575,46.0,7.099173435430995,8.853393695616344,0.0,1.0,2.0,0.5851280122965858,0.0,14,0.7019804342638988,0.0,520.2820985292499,39.33999395856323,323.62,211.97030567611532,1383.0300000000002,348,1,2010-12-31
4,0.0,265.52333333333337,31.037975295707085,11.5,271.63166666666666,18.4,2.221477277809012,2.4674259810165045,0.166638893517747,0.0,3.0,0.8288733620757646,0.0008810295676977,37,0.0,0.0,237.14167418092785,0.0,0.0,74.91064931579533,796.57,326,0,2010-12-31
2,0.0,128.8733333333333,18.02062349149738,8.666666666666666,128.8733333333333,24.5,1.8606968543372129,1.8606968543372129,0.0,0.0,3.0,0.2792094777653338,0.0,40,0.0,0.0,35.98293530735555,0.0,0.0,54.06187047449214,386.62,303,0,2010-12-31
4,97.8,212.64,29.855599125747798,12.25,236.58,39.66666666666666,2.1495326028520862,2.2245791898696368,0.0,1.0,2.0,0.6420274249237151,0.0,24,0.6898984198645597,0.0,162.40828550292625,13.447420711210244,97.8,47.20931631428915,425.28,219,0,2010-12-31
4,0.0,372.8344444444445,23.39193318871072,6.0,611.2829411764706,6.875,1.4101796662825687,1.977897831067703,0.1764602082230457,0.0,9.0,1.5878991155550188,0.0241271223092888,32,0.0,0.0,626.704907893482,0.0,0.0,111.93432211021648,3355.51,302,0,2010-12-31
3,0.0,109.9725,37.18792615917016,16.0,362.5583333333333,13.2,2.415431385915316,5.442010567093418,0.333277787035494,0.0,4.0,1.1775911810797075,0.0211220674191527,37,0.0,0.0,161.82873979920873,0.0,0.0,54.895669841222286,439.89,373,0,2010-12-31
3,0.0,135.0,20.84016595035696,8.75,232.4125,29.33333333333333,2.4987506246876565,2.4455764468170846,0.2499375156210947,0.0,1.0,0.953101801704882,0.0860683045687342,39,0.0,0.0,0.0,0.0,0.0,11.586668370495236,135.0,343,0,2010-12-31
2,190.35,251.815,30.39628016064861,15.0,251.815,16.0,3.274276411900824,3.274276411900824,0.0,1.0,2.0,0.3451910784511798,0.0370364067067502,15,1.1338681174671883,0.0,86.92463661126229,23.55021439224673,190.35,60.79256032129722,503.63,390,0,2010-12-31
2,0.0,230.405,50.514169889071816,37.5,230.405,36.0,5.103389900321107,5.103389900321107,0.0,0.0,2.0,0.8050188787316445,0.0,35,0.0,0.0,185.48117977304327,0.0,0.0,101.02833977814365,460.81,239,0,2010-12-31
3,0.0,321.12,53.51110868986242,18.666666666666668,417.01,29.5,4.998333888703765,4.873294106529229,0.0,0.0,1.0,0.2749457589628795,0.0224265656757467,88,0.0,0.0,0.0,0.0,0.0,54.1762545560121,321.12,219,0,2010-12-31
2,0.0,123.88333333333333,12.264809224522054,8.0,123.88333333333333,12.0,2.0492779222712816,2.0492779222712816,0.3332222592469177,0.0,3.0,0.9360514469620184,0.0136170608771576,56,0.0,0.0,115.96210947259166,0.0,0.0,36.79442767356616,371.65,378,0,2010-12-31
4,172.25,44.56666666666666,15.22853632115715,6.4,165.32999999999998,29.0,1.4435192709101408,1.8858826145841143,0.3999200159968006,1.0,3.0,1.1550162871718133,0.0445561204852976,8,3.8649962602842183,0.0,111.15543546463816,15.911993565498962,172.25,15.911993565498962,133.7,124,0,2010-12-31
3,0.0,205.2,21.878800495807003,7.0,304.31,37.0,1.332889036987671,1.8771931745926231,0.0,0.0,1.0,0.4693591872010809,0.0573364805251718,73,0.0,0.0,0.0,0.0,0.0,13.273924994212866,205.2,351,1,2010-12-31
3,0.0,236.6575,49.40616674136514,21.4,377.686,16.25,3.048890571610915,3.988918731504455,0.0,0.0,4.0,0.9233274774856888,0.0,49,0.0,0.0,171.91694280960212,0.0,0.0,107.39611473446496,946.63,393,0,2010-12-31
2,0.0,281.54,37.50786837648208,16.5,281.54,32.0,3.082736231456217,3.082736231456217,0.0,0.0,2.0,0.6361276174302456,0.0,39,0.0,0.0,179.09600553892878,0.0,0.0,75.01573675296416,563.08,71,0,2010-12-31
3,475.56,430.9200000000001,18.501998552542485,5.2,430.9200000000001,11.5,2.998101348925937,2.998101348925937,0.1999600079984003,2.0,5.0,0.9114961267494366,0.0149924413108391,28,1.3243107769423557,779.4579470375551,392.782822434994,40.5693367200043,951.12,92.50999276271244,2154.6000000000004,380,0,2010-12-31
3,0.0,469.0033333333333,43.21716680311594,19.8,442.524,18.5,4.115454507265909,3.7353953502522295,0.1999600079984003,0.0,3.0,0.940204955849424,0.0028997663511951,31,0.0,0.0,453.9094833040321,0.0,0.0,155.2029492825243,1407.01,380,0,2010-12-31
3,214.74,214.07333333333332,39.6771141404121,24.33333333333333,214.07333333333332,31.0,4.011197838544458,4.011197838544458,0.0,1.0,3.0,0.359978525153266,0.0,19,1.0031141976269813,0.0,77.062162786502,30.132965640958503,214.74,119.0313424212363,642.22,168,0,2010-12-31
5,151.3,259.1325,24.49719213334098,10.125,182.3225,18.142857142857142,2.624448738717267,2.2286202871555174,0.0,1.0,4.0,0.5892953917353065,0.0478202690630337,24,0.4379033891927875,0.0,102.80558719414688,14.689133843519029,151.3,131.57983088480916,1036.53,254,1,2010-12-31
2,0.0,140.63333333333333,17.479634818197592,8.333333333333334,140.63333333333333,21.5,2.1895210085288737,2.1895210085288737,0.3332222592469177,0.0,3.0,1.1480245495354229,0.0387331083775156,44,0.0,0.0,161.4516671742145,0.0,0.0,52.43890445459278,421.9,87,0,2010-12-31
5,317.59000000000003,335.46400000000006,47.67946211279458,30.4,267.592,13.22222222222222,5.88587446570476,4.591246336446205,0.0,1.0,5.0,0.6813451567348743,0.020120083030204,22,0.5680311449216607,0.0,205.95829281677396,38.7091821728242,317.59000000000003,295.2080889291891,1677.3200000000002,281,1,2010-12-31
2,0.0,464.1366666666667,72.89705911699008,40.333333333333336,464.1366666666667,11.5,5.961693422079242,5.961693422079242,0.0,0.0,3.0,0.8151218184003138,0.0030409697330493,50,0.0,0.0,378.3287388414121,0.0,0.0,218.69117735097024,1392.41,332,0,2010-12-31
2,0.0,0.0,7.936873455739987,4.6,55.65599999999999,12.5,0.0,1.399200666039501,0.5998800239952009,0.0,0.0,2.1970150889754034,0.0822956982913091,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,0,2010-12-31
4,329.36,253.10333333333332,27.26232285102764,13.0,232.55857142857144,21.33333333333333,2.8877043205600352,3.1471840240380544,0.428510212826739,1.0,3.0,1.0168939053235884,0.0227966054565786,23,1.301286694498953,0.0,236.3104958171205,38.403824432239695,329.36,61.28163828335226,759.3100000000001,387,0,2010-12-31
3,154.8,162.38666666666668,20.736554762091583,10.0,154.54250000000002,42.333333333333336,1.3330896318126024,1.66637279793044,0.0,1.0,3.0,0.1077535072694915,0.0,23,0.9532802364726168,0.0,6.8394541692545445,15.832494744710363,154.8,55.08524363531676,487.16,389,1,2010-12-31
3,0.0,464.3,40.33165206731197,16.5,394.0916666666666,13.6,2.910224001601428,2.725608697206409,0.166638893517747,0.0,4.0,0.5437502645815364,0.0009963755572525,31,0.0,0.0,113.62719011457308,0.0,0.0,179.66666573265502,1857.2,325,0,2010-12-31
2,0.0,0.0,31.26010396288641,11.0,199.15,23.0,0.0,2.427368375090129,0.0,0.0,0.0,1.0301728913912804,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,2010-12-31
3,0.0,147.67000000000002,21.22511983124222,10.428571428571429,240.61,15.666666666666666,1.7392291977001464,2.21833437467548,0.285673475217826,0.0,5.0,0.8832608246672127,0.0086572865797553,36,0.0,0.0,172.42045484802549,0.0,0.0,61.18757203858406,738.35,393,1,2010-12-31
4,0.0,434.565,36.95189980304434,17.0,291.0775,29.33333333333333,3.7851735466361935,2.792331861781664,0.2499375156210947,0.0,2.0,0.7266647160141436,0.0221462882940421,36,0.0,0.0,66.84280402556432,0.0,0.0,116.20700036686364,869.13,378,0,2010-12-31
5,302.1,312.225,36.85394777606864,15.833333333333334,310.9433333333333,22.4,3.774151443143013,3.515876013333532,0.0,1.0,4.0,0.0280827572245014,0.0046928861775188,18,0.7256785971655056,0.0,10.167472645647983,45.67819786804879,302.1,160.05688646517754,1248.9,391,1,2010-12-31
5,301.24,404.5133333333333,25.360001423927866,10.428571428571429,354.94428571428574,20.0,3.3045442960041957,2.7015493484452064,0.0,1.0,3.0,0.4342490088897178,0.0,30,0.7446973317731596,0.0,91.5491044922523,20.69439683554756,301.24,79.04379185827369,1213.54,150,0,2010-12-31
